Site_code,Mid_depth_cm,Species_name,Abundance
IPHC-17,0,Wallucina assimilis,0
IPHC-17,0,Wallucina assimilis,0
IPHC-17,0,Wallucina assimilis,0
IPHC-17,0,Wallucina assimilis,0
IPHC-17,0,Wallucina assimilis,0
IPHC-17,0,Wallucina assimilis,0
IPHC-17,0,Wallucina assimilis,0
IPHC-17,0,Wallucina assimilis,0
IPHC-17,0,Wallucina assimilis,0
IPHC-17,0,Wallucina assimilis.y,0
IPHC-17,0,Wallucina assimilis.y,0
IPHC-17,0,Wallucina assimilis.y,0
IPHC-17,0,Wallucina assimilis.y,0
IPHC-17,0,Wallucina assimilis.y,0
IPHC-17,0,Wallucina assimilis.y,0
IPHC-17,0,Wallucina assimilis.y,1
IPHC-17,0,Wallucina assimilis.y,0
IPHC-17,0,Wallucina assimilis.y,1
IPHC-17,0,Wallucina assimilis.y,0
IPHC-17,0,Wallucina assimilis.y,1
IPHC-17,0,Zafra atkinsoni,0
IPHC-17,0,Zafra atkinsoni,0
IPHC-17,0,Zafra atkinsoni,0
IPHC-17,0,Zafra atkinsoni,0
IPHC-17,0,Zafra atkinsoni,0
IPHC-17,0,Zafra atkinsoni,0
IPHC-17,0,Zafra atkinsoni,0
IPHC-17,0,Zafra atkinsoni,0
IPHC-17,0,Zafra atkinsoni,0
IPHC-17,0,Zafra atkinsoni,0
IPHC-17,0,Zafra atkinsoni,0
IPHC-17,0,Zafra atkinsoni,0
IPHC-17,0,Zafra atkinsoni,0
IPHC-17,0,Zafra atkinsoni,0
IPHC-17,0,Zafra atkinsoni,0
IPHC-17,0,Zafra atkinsoni,0
IPHC-17,0,Zafra atkinsoni,0
IPHC-17,0,Zafra atkinsoni,0
IPHC-17,0,Zafra atkinsoni,0
IPHC-17,0,Zafra atkinsoni,0
IPHC-17,0,Zafra atkinsoni,0
IPHC-17,0,Zafra atkinsoni,0
IPHC-17,0,Zafra atkinsoni.y,0
IPHC-17,0,Zafra atkinsoni.y,0
IPHC-17,0,Zafra atkinsoni.y,0
IPHC-17,0,Zafra atkinsoni.y,0
IPHC-17,0,Zafra atkinsoni.y,0
IPHC-17,0,Zafra atkinsoni.y,0
IPHC-17,0,Zafra atkinsoni.y,0
IPHC-17,0,Zafra atkinsoni.y,0
IPHC-17,0,Zafra atkinsoni.y,0
IPHC-17,0,Zafra atkinsoni.y,0
IPHC-17,0,Zafra atkinsoni.y,0
IPHC-17,0,Zafra fulgida,0
IPHC-17,0,Zafra fulgida,0
IPHC-17,0,Zafra fulgida,0
IPHC-17,0,Zafra fulgida,0
IPHC-17,0,Zafra fulgida,0
IPHC-17,0,Zafra fulgida,0
IPHC-17,0,Zafra fulgida,0
IPHC-17,0,Zafra fulgida,0
IPHC-17,0,Zafra fulgida,0
IPHC-17,0,Zafra fulgida,0
IPHC-17,0,Zafra fulgida,0
IPHC-17,0,Zalapais inscripta?,0
IPHC-17,0,Zalapais inscripta?,0
IPHC-17,0,Zalapais inscripta?,0
IPHC-17,0,Zalapais inscripta?,0
IPHC-17,0,Zalapais inscripta?,0
IPHC-17,0,Zalapais inscripta?,0
IPHC-17,0,Zalapais inscripta?,0
IPHC-17,0,Zalapais inscripta?,0
IPHC-17,0,Zalapais inscripta?,0
IPHC-17,0,Zalapais inscripta?,0
IPHC-17,0,Zalapais inscripta?,0
IPHC-18,0,?Eugaimardia sp_,0
IPHC-18,0,?Eugaimardia sp_,0
IPHC-18,0,?Eugaimardia sp_,0
IPHC-18,0,?Eugaimardia sp_,0
IPHC-18,0,?Eugaimardia sp_,0
IPHC-18,0,?Eugaimardia sp_,0
IPHC-18,0,?Eugaimardia sp_,0
IPHC-18,0,?Eugaimardia sp_,0
IPHC-18,0,?Eugaimardia sp_,0
IPHC-18,0,?Eugaimardia sp_,0
IPHC-18,0,?Eugaimardia sp_,0
IPHC-18,0,?Eugaimardia sp_,0
IPHC-18,0,?Eugaimardia sp_,0
IPHC-18,0,?Eugaimardia sp_,0
IPHC-18,0,Agatha simplex,0
IPHC-18,0,Agatha simplex,0
IPHC-18,0,Agatha simplex,0
IPHC-18,0,Agatha simplex,0
IPHC-18,0,Agatha simplex,0
IPHC-18,0,Agatha simplex,0
IPHC-18,0,Agatha simplex,0
IPHC-18,0,Agatha simplex,0
IPHC-18,0,Agatha simplex,0
IPHC-18,0,Agatha simplex,0
IPHC-18,0,Agatha simplex,0
IPHC-18,0,Agatha simplex,0
IPHC-18,0,Agatha simplex,0
IPHC-18,0,Agatha simplex,0
IPHC-18,0,Agatha simplex.y,0
IPHC-18,0,Agatha simplex.y,0
IPHC-18,0,Agatha simplex.y,0
IPHC-18,0,Agatha simplex.y,0
IPHC-18,0,Agatha simplex.y,0
IPHC-18,0,Agatha simplex.y,0
IPHC-18,0,Agatha simplex.y,0
IPHC-18,0,Agatha simplex.y,0
IPHC-18,0,Agatha simplex.y,0
IPHC-18,0,Agatha simplex.y,0
IPHC-18,0,Agatha simplex.y,0
IPHC-18,0,Agatha simplex.y,0
IPHC-18,0,Agatha simplex.y,0
IPHC-18,0,Agatha simplex.y,0
IPHC-18,0,Alaba monile,0
IPHC-18,0,Alaba monile,0
IPHC-18,0,Alaba monile,0
IPHC-18,0,Alaba monile,0
IPHC-18,0,Alaba monile,0
IPHC-18,0,Alaba monile,0
IPHC-18,0,Alaba monile,0
IPHC-18,0,Alaba monile,0
IPHC-18,0,Alaba monile,0
IPHC-18,0,Alaba monile,0
IPHC-18,0,Alaba monile,0
IPHC-18,0,Alaba monile,0
IPHC-18,0,Alaba monile,0
IPHC-18,0,Alaba monile,0
IPHC-18,0,Alaba monile.y,0
IPHC-18,0,Alaba monile.y,0
IPHC-18,0,Alaba monile.y,0
IPHC-18,0,Alaba monile.y,0
IPHC-18,0,Alaba monile.y,0
IPHC-18,0,Alaba monile.y,0
IPHC-18,0,Alaba monile.y,0
IPHC-18,0,Alaba monile.y,0
IPHC-18,0,Alaba monile.y,0
IPHC-18,0,Alaba monile.y,0
IPHC-18,0,Alaba monile.y,0
IPHC-18,0,Alaba monile.y,0
IPHC-18,0,Alaba monile.y,0
IPHC-18,0,Alaba monile.y,0
IPHC-18,0,Alaba translucida,0
IPHC-18,0,Alaba translucida,0
IPHC-18,0,Alaba translucida,0
IPHC-18,0,Alaba translucida,0
IPHC-18,0,Alaba translucida,0
IPHC-18,0,Alaba translucida,0
IPHC-18,0,Alaba translucida,0
IPHC-18,0,Alaba translucida,0
IPHC-18,0,Alaba translucida,0
IPHC-18,0,Alaba translucida,0
IPHC-18,0,Alaba translucida,0
IPHC-18,0,Alaba translucida,0
IPHC-18,0,Alaba translucida,0
IPHC-18,0,Alaba translucida,0
IPHC-18,0,Alaba translucida.y,0
IPHC-18,0,Alaba translucida.y,0
IPHC-18,0,Alaba translucida.y,0
IPHC-18,0,Alaba translucida.y,0
IPHC-18,0,Alaba translucida.y,0
IPHC-18,0,Alaba translucida.y,0
IPHC-18,0,Alaba translucida.y,0
IPHC-18,0,Alaba translucida.y,0
IPHC-18,0,Alaba translucida.y,0
IPHC-18,0,Alaba translucida.y,0
IPHC-18,0,Alaba translucida.y,0
IPHC-18,0,Alaba translucida.y,0
IPHC-18,0,Alaba translucida.y,0
IPHC-18,0,Alaba translucida.y,0
IPHC-18,0,Alvania (alvania) fasciata,0
IPHC-18,0,Alvania (alvania) fasciata,0
IPHC-18,0,Alvania (alvania) fasciata,0
IPHC-18,0,Alvania (alvania) fasciata,0
IPHC-18,0,Alvania (alvania) fasciata,0
IPHC-18,0,Alvania (alvania) fasciata,0
IPHC-18,0,Alvania (alvania) fasciata,0
IPHC-18,0,Alvania (alvania) fasciata,0
IPHC-18,0,Alvania (alvania) fasciata,0
IPHC-18,0,Alvania (alvania) fasciata,0
IPHC-18,0,Alvania (alvania) fasciata,0
IPHC-18,0,Alvania (alvania) fasciata,0
IPHC-18,0,Alvania (alvania) fasciata,0
IPHC-18,0,Alvania (alvania) fasciata,0
IPHC-18,0,Amphithalamus obesus,0
IPHC-18,0,Amphithalamus obesus,0
IPHC-18,0,Amphithalamus obesus,0
IPHC-18,0,Amphithalamus obesus,0
IPHC-18,0,Amphithalamus obesus,0
IPHC-18,0,Amphithalamus obesus,0
IPHC-18,0,Amphithalamus obesus,0
IPHC-18,0,Amphithalamus obesus,0
IPHC-18,0,Amphithalamus obesus,0
IPHC-18,0,Amphithalamus obesus,0
IPHC-18,0,Amphithalamus obesus,0
IPHC-18,0,Amphithalamus obesus,0
IPHC-18,0,Amphithalamus obesus,0
IPHC-18,0,Amphithalamus obesus,0
IPHC-18,0,Ascorbis victoriae,0
IPHC-18,0,Ascorbis victoriae,0
IPHC-18,0,Ascorbis victoriae,0
IPHC-18,0,Ascorbis victoriae,0
IPHC-18,0,Ascorbis victoriae,0
IPHC-18,0,Ascorbis victoriae,0
IPHC-18,0,Ascorbis victoriae,0
IPHC-18,0,Ascorbis victoriae,0
IPHC-18,0,Ascorbis victoriae,0
IPHC-18,0,Ascorbis victoriae,0
IPHC-18,0,Ascorbis victoriae,0
IPHC-18,0,Ascorbis victoriae,0
IPHC-18,0,Ascorbis victoriae,0
IPHC-18,0,Ascorbis victoriae,0
IPHC-18,0,Asperdaphne sp,0
IPHC-18,0,Asperdaphne sp,0
IPHC-18,0,Asperdaphne sp,0
IPHC-18,0,Asperdaphne sp,0
IPHC-18,0,Asperdaphne sp,0
IPHC-18,0,Asperdaphne sp,0
IPHC-18,0,Asperdaphne sp,0
IPHC-18,0,Asperdaphne sp,0
IPHC-18,0,Asperdaphne sp,0
IPHC-18,0,Asperdaphne sp,0
IPHC-18,0,Asperdaphne sp,0
IPHC-18,0,Asperdaphne sp,0
IPHC-18,0,Asperdaphne sp,0
IPHC-18,0,Asperdaphne sp,0
IPHC-18,0,Assiminea tasmanica,0
IPHC-18,0,Assiminea tasmanica,0
IPHC-18,0,Assiminea tasmanica,0
IPHC-18,0,Assiminea tasmanica,0
IPHC-18,0,Assiminea tasmanica,0
IPHC-18,0,Assiminea tasmanica,0
IPHC-18,0,Assiminea tasmanica,0
IPHC-18,0,Assiminea tasmanica,0
IPHC-18,0,Assiminea tasmanica,0
IPHC-18,0,Assiminea tasmanica,0
IPHC-18,0,Assiminea tasmanica,0
IPHC-18,0,Assiminea tasmanica,0
IPHC-18,0,Assiminea tasmanica,0
IPHC-18,0,Assiminea tasmanica,0
IPHC-18,0,Assiminea tasmanica.y,0
IPHC-18,0,Assiminea tasmanica.y,0
IPHC-18,0,Assiminea tasmanica.y,0
IPHC-18,0,Assiminea tasmanica.y,0
IPHC-18,0,Assiminea tasmanica.y,0
IPHC-18,0,Assiminea tasmanica.y,0
IPHC-18,0,Assiminea tasmanica.y,0
IPHC-18,0,Assiminea tasmanica.y,0
IPHC-18,0,Assiminea tasmanica.y,0
IPHC-18,0,Assiminea tasmanica.y,0
IPHC-18,0,Assiminea tasmanica.y,0
IPHC-18,0,Assiminea tasmanica.y,0
IPHC-18,0,Assiminea tasmanica.y,0
IPHC-18,0,Assiminea tasmanica.y,0
IPHC-18,0,Austrocochlea brevis,0
IPHC-18,0,Austrocochlea brevis,0
IPHC-18,0,Austrocochlea brevis,0
IPHC-18,0,Austrocochlea brevis,0
IPHC-18,0,Austrocochlea brevis,0
IPHC-18,0,Austrocochlea brevis,0
IPHC-18,0,Austrocochlea brevis,0
IPHC-18,0,Austrocochlea brevis,0
IPHC-18,0,Austrocochlea brevis,0
IPHC-18,0,Austrocochlea brevis,0
IPHC-18,0,Austrocochlea brevis,0
IPHC-18,0,Austrocochlea brevis,0
IPHC-18,0,Austrocochlea brevis,0
IPHC-18,0,Austrocochlea brevis,0
IPHC-18,0,Austrocochlea odontis,0
IPHC-18,0,Austrocochlea odontis,0
IPHC-18,0,Austrocochlea odontis,0
IPHC-18,0,Austrocochlea odontis,0
IPHC-18,0,Austrocochlea odontis,0
IPHC-18,0,Austrocochlea odontis,0
IPHC-18,0,Austrocochlea odontis,0
IPHC-18,0,Austrocochlea odontis,0
IPHC-18,0,Austrocochlea odontis,0
IPHC-18,0,Austrocochlea odontis,0
IPHC-18,0,Austrocochlea odontis,0
IPHC-18,0,Austrocochlea odontis,0
IPHC-18,0,Austrocochlea odontis,0
IPHC-18,0,Austrocochlea odontis,0
IPHC-18,0,Austrocochlea sp,0
IPHC-18,0,Austrocochlea sp,0
IPHC-18,0,Austrocochlea sp,0
IPHC-18,0,Austrocochlea sp,0
IPHC-18,0,Austrocochlea sp,0
IPHC-18,0,Austrocochlea sp,0
IPHC-18,0,Austrocochlea sp,0
IPHC-18,0,Austrocochlea sp,0
IPHC-18,0,Austrocochlea sp,0
IPHC-18,0,Austrocochlea sp,0
IPHC-18,0,Austrocochlea sp,0
IPHC-18,0,Austrocochlea sp,0
IPHC-18,0,Austrocochlea sp,0
IPHC-18,0,Austrocochlea sp,0
IPHC-18,0,Austromitra analogica,0
IPHC-18,0,Austromitra analogica,0
IPHC-18,0,Austromitra analogica,0
IPHC-18,0,Austromitra analogica,0
IPHC-18,0,Austromitra analogica,0
IPHC-18,0,Austromitra analogica,0
IPHC-18,0,Austromitra analogica,0
IPHC-18,0,Austromitra analogica,0
IPHC-18,0,Austromitra analogica,0
IPHC-18,0,Austromitra analogica,0
IPHC-18,0,Austromitra analogica,0
IPHC-18,0,Austromitra analogica,0
IPHC-18,0,Austromitra analogica,0
IPHC-18,0,Austromitra analogica,0
IPHC-18,0,Austrorissopsis consobrina,0
IPHC-18,0,Austrorissopsis consobrina,0
IPHC-18,0,Austrorissopsis consobrina,0
IPHC-18,0,Austrorissopsis consobrina,0
IPHC-18,0,Austrorissopsis consobrina,0
IPHC-18,0,Austrorissopsis consobrina,0
IPHC-18,0,Austrorissopsis consobrina,0
IPHC-18,0,Austrorissopsis consobrina,0
IPHC-18,0,Austrorissopsis consobrina,0
IPHC-18,0,Austrorissopsis consobrina,0
IPHC-18,0,Austrorissopsis consobrina,0
IPHC-18,0,Austrorissopsis consobrina,0
IPHC-18,0,Austrorissopsis consobrina,0
IPHC-18,0,Austrorissopsis consobrina,0
IPHC-18,0,Bankivia fasciata,0
IPHC-18,0,Bankivia fasciata,0
IPHC-18,0,Bankivia fasciata,0
IPHC-18,0,Bankivia fasciata,0
IPHC-18,0,Bankivia fasciata,0
IPHC-18,0,Bankivia fasciata,0
IPHC-18,0,Bankivia fasciata,0
IPHC-18,0,Bankivia fasciata,0
IPHC-18,0,Bankivia fasciata,0
IPHC-18,0,Bankivia fasciata,0
IPHC-18,0,Bankivia fasciata,0
IPHC-18,0,Bankivia fasciata,0
IPHC-18,0,Bankivia fasciata,0
IPHC-18,0,Bankivia fasciata,0
IPHC-18,0,Bankivia fasciatus,0
IPHC-18,0,Bankivia fasciatus,0
IPHC-18,0,Bankivia fasciatus,0
IPHC-18,0,Bankivia fasciatus,0
IPHC-18,0,Bankivia fasciatus,0
IPHC-18,0,Bankivia fasciatus,0
IPHC-18,0,Bankivia fasciatus,0
IPHC-18,0,Bankivia fasciatus,0
IPHC-18,0,Bankivia fasciatus,0
IPHC-18,0,Bankivia fasciatus,0
IPHC-18,0,Bankivia fasciatus,0
IPHC-18,0,Bankivia fasciatus,0
IPHC-18,0,Bankivia fasciatus,0
IPHC-18,0,Bankivia fasciatus,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta,0
IPHC-18,0,Bassina disjecta.y,0
IPHC-18,0,Bassina disjecta.y,0
IPHC-18,0,Bassina disjecta.y,0
IPHC-18,0,Bassina disjecta.y,0
IPHC-18,0,Bassina disjecta.y,0
IPHC-18,0,Bassina disjecta.y,0
IPHC-18,0,Bassina disjecta.y,0
IPHC-18,0,Bassina disjecta.y,0
IPHC-18,0,Bassina disjecta.y,0
IPHC-18,0,Bassina disjecta.y,0
IPHC-18,0,Bassina disjecta.y,0
IPHC-18,0,Bassina disjecta.y,0
IPHC-18,0,Bassina disjecta.y,0
IPHC-18,0,Bassina disjecta.y,0
IPHC-18,0,Belloliva brazieri,0
IPHC-18,0,Belloliva brazieri,0
IPHC-18,0,Belloliva brazieri,0
IPHC-18,0,Belloliva brazieri,0
IPHC-18,0,Belloliva brazieri,0
IPHC-18,0,Belloliva brazieri,0
IPHC-18,0,Belloliva brazieri,0
IPHC-18,0,Belloliva brazieri,0
IPHC-18,0,Belloliva brazieri,0
IPHC-18,0,Belloliva brazieri,0
IPHC-18,0,Belloliva brazieri,0
IPHC-18,0,Belloliva brazieri,0
IPHC-18,0,Belloliva brazieri,0
IPHC-18,0,Belloliva brazieri,0
IPHC-18,0,Bembicium melanostomum (check),0
IPHC-18,0,Bembicium melanostomum (check),0
IPHC-18,0,Bembicium melanostomum (check),0
IPHC-18,0,Bembicium melanostomum (check),0
IPHC-18,0,Bembicium melanostomum (check),0
IPHC-18,0,Bembicium melanostomum (check),0
IPHC-18,0,Bembicium melanostomum (check),0
IPHC-18,0,Bembicium melanostomum (check),0
IPHC-18,0,Bembicium melanostomum (check),0
IPHC-18,0,Bembicium melanostomum (check),0
IPHC-18,0,Bembicium melanostomum (check),0
IPHC-18,0,Bembicium melanostomum (check),0
IPHC-18,0,Bembicium melanostomum (check),0
IPHC-18,0,Bembicium melanostomum (check),0
IPHC-18,0,Bembicium sp,0
IPHC-18,0,Bembicium sp,0
IPHC-18,0,Bembicium sp,0
IPHC-18,0,Bembicium sp,0
IPHC-18,0,Bembicium sp,0
IPHC-18,0,Bembicium sp,0
IPHC-18,0,Bembicium sp,0
IPHC-18,0,Bembicium sp,0
IPHC-18,0,Bembicium sp,0
IPHC-18,0,Bembicium sp,0
IPHC-18,0,Bembicium sp,0
IPHC-18,0,Bembicium sp,0
IPHC-18,0,Bembicium sp,0
IPHC-18,0,Bembicium sp,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium,0
IPHC-18,0,Bittium granarium.y,0
IPHC-18,0,Bittium granarium.y,0
IPHC-18,0,Bittium granarium.y,0
IPHC-18,0,Bittium granarium.y,0
IPHC-18,0,Bittium granarium.y,0
IPHC-18,0,Bittium granarium.y,0
IPHC-18,0,Bittium granarium.y,0
IPHC-18,0,Bittium granarium.y,0
IPHC-18,0,Bittium granarium.y,0
IPHC-18,0,Bittium granarium.y,0
IPHC-18,0,Bittium granarium.y,0
IPHC-18,0,Bittium granarium.y,0
IPHC-18,0,Bittium granarium.y,0
IPHC-18,0,Bittium granarium.y,0
IPHC-18,0,Biv AK,0
IPHC-18,0,Biv AK,0
IPHC-18,0,Biv AK,0
IPHC-18,0,Biv AK,0
IPHC-18,0,Biv AK,0
IPHC-18,0,Biv AK,0
IPHC-18,0,Biv AK,0
IPHC-18,0,Biv AK,0
IPHC-18,0,Biv AK,0
IPHC-18,0,Biv AK,0
IPHC-18,0,Biv AK,0
IPHC-18,0,Biv AK,0
IPHC-18,0,Biv AK,0
IPHC-18,0,Biv AK,0
IPHC-18,0,Biv AP,0
IPHC-18,0,Biv AP,0
IPHC-18,0,Biv AP,0
IPHC-18,0,Biv AP,0
IPHC-18,0,Biv AP,0
IPHC-18,0,Biv AP,0
IPHC-18,0,Biv AP,0
IPHC-18,0,Biv AP,0
IPHC-18,0,Biv AP,0
IPHC-18,0,Biv AP,0
IPHC-18,0,Biv AP,0
IPHC-18,0,Biv AP,0
IPHC-18,0,Biv AP,0
IPHC-18,0,Biv AP,0
IPHC-18,0,Biv APA,0
IPHC-18,0,Biv APA,0
IPHC-18,0,Biv APA,0
IPHC-18,0,Biv APA,0
IPHC-18,0,Biv APA,0
IPHC-18,0,Biv APA,0
IPHC-18,0,Biv APA,0
IPHC-18,0,Biv APA,0
IPHC-18,0,Biv APA,0
IPHC-18,0,Biv APA,0
IPHC-18,0,Biv APA,0
IPHC-18,0,Biv APA,0
IPHC-18,0,Biv APA,0
IPHC-18,0,Biv APA,0
IPHC-18,0,Biv APA.y,0
IPHC-18,0,Biv APA.y,0
IPHC-18,0,Biv APA.y,0
IPHC-18,0,Biv APA.y,0
IPHC-18,0,Biv APA.y,0
IPHC-18,0,Biv APA.y,0
IPHC-18,0,Biv APA.y,0
IPHC-18,0,Biv APA.y,0
IPHC-18,0,Biv APA.y,0
IPHC-18,0,Biv APA.y,0
IPHC-18,0,Biv APA.y,0
IPHC-18,0,Biv APA.y,0
IPHC-18,0,Biv APA.y,0
IPHC-18,0,Biv APA.y,0
IPHC-18,0,Biv CP,0
IPHC-18,0,Biv CP,0
IPHC-18,0,Biv CP,0
IPHC-18,0,Biv CP,0
IPHC-18,0,Biv CP,0
IPHC-18,0,Biv CP,0
IPHC-18,0,Biv CP,0
IPHC-18,0,Biv CP,0
IPHC-18,0,Biv CP,0
IPHC-18,0,Biv CP,0
IPHC-18,0,Biv CP,0
IPHC-18,0,Biv CP,0
IPHC-18,0,Biv CP,0
IPHC-18,0,Biv CP,0
IPHC-18,0,Biv CP.y,0
IPHC-18,0,Biv CP.y,0
IPHC-18,0,Biv CP.y,0
IPHC-18,0,Biv CP.y,0
IPHC-18,0,Biv CP.y,0
IPHC-18,0,Biv CP.y,0
IPHC-18,0,Biv CP.y,0
IPHC-18,0,Biv CP.y,0
IPHC-18,0,Biv CP.y,0
IPHC-18,0,Biv CP.y,0
IPHC-18,0,Biv CP.y,0
IPHC-18,0,Biv CP.y,0
IPHC-18,0,Biv CP.y,0
IPHC-18,0,Biv CP.y,0
IPHC-18,0,Biv CT,0
IPHC-18,0,Biv CT,0
IPHC-18,0,Biv CT,0
IPHC-18,0,Biv CT,0
IPHC-18,0,Biv CT,0
IPHC-18,0,Biv CT,0
IPHC-18,0,Biv CT,0
IPHC-18,0,Biv CT,0
IPHC-18,0,Biv CT,0
IPHC-18,0,Biv CT,0
IPHC-18,0,Biv CT,0
IPHC-18,0,Biv CT,0
IPHC-18,0,Biv CT,0
IPHC-18,0,Biv CT,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV,0
IPHC-18,0,Biv CV.y,0
IPHC-18,0,Biv CV.y,0
IPHC-18,0,Biv CV.y,0
IPHC-18,0,Biv CV.y,0
IPHC-18,0,Biv CV.y,0
IPHC-18,0,Biv CV.y,0
IPHC-18,0,Biv CV.y,0
IPHC-18,0,Biv CV.y,0
IPHC-18,0,Biv CV.y,0
IPHC-18,0,Biv CV.y,0
IPHC-18,0,Biv CV.y,0
IPHC-18,0,Biv CV.y,0
IPHC-18,0,Biv CV.y,0
IPHC-18,0,Biv CV.y,0
IPHC-18,0,Biv D,0
IPHC-18,0,Biv D,0
IPHC-18,0,Biv D,0
IPHC-18,0,Biv D,0
IPHC-18,0,Biv D,0
IPHC-18,0,Biv D,0
IPHC-18,0,Biv D,0
IPHC-18,0,Biv D,0
IPHC-18,0,Biv D,0
IPHC-18,0,Biv D,0
IPHC-18,0,Biv D,0
IPHC-18,0,Biv D,0
IPHC-18,0,Biv D,0
IPHC-18,0,Biv D,0
IPHC-18,0,Biv D.y,0
IPHC-18,0,Biv D.y,0
IPHC-18,0,Biv D.y,0
IPHC-18,0,Biv D.y,0
IPHC-18,0,Biv D.y,0
IPHC-18,0,Biv D.y,0
IPHC-18,0,Biv D.y,0
IPHC-18,0,Biv D.y,0
IPHC-18,0,Biv D.y,0
IPHC-18,0,Biv D.y,0
IPHC-18,0,Biv D.y,0
IPHC-18,0,Biv D.y,0
IPHC-18,0,Biv D.y,0
IPHC-18,0,Biv D.y,0
IPHC-18,0,Biv DB,0
IPHC-18,0,Biv DB,0
IPHC-18,0,Biv DB,0
IPHC-18,0,Biv DB,0
IPHC-18,0,Biv DB,0
IPHC-18,0,Biv DB,0
IPHC-18,0,Biv DB,0
IPHC-18,0,Biv DB,0
IPHC-18,0,Biv DB,0
IPHC-18,0,Biv DB,0
IPHC-18,0,Biv DB,0
IPHC-18,0,Biv DB,0
IPHC-18,0,Biv DB,0
IPHC-18,0,Biv DB,0
IPHC-18,0,Biv DM,0
IPHC-18,0,Biv DM,0
IPHC-18,0,Biv DM,0
IPHC-18,0,Biv DM,0
IPHC-18,0,Biv DM,0
IPHC-18,0,Biv DM,0
IPHC-18,0,Biv DM,0
IPHC-18,0,Biv DM,0
IPHC-18,0,Biv DM,0
IPHC-18,0,Biv DM,0
IPHC-18,0,Biv DM,0
IPHC-18,0,Biv DM,0
IPHC-18,0,Biv DM,0
IPHC-18,0,Biv DM,0
IPHC-18,0,Biv DO,0
IPHC-18,0,Biv DO,0
IPHC-18,0,Biv DO,0
IPHC-18,0,Biv DO,0
IPHC-18,0,Biv DO,0
IPHC-18,0,Biv DO,0
IPHC-18,0,Biv DO,0
IPHC-18,0,Biv DO,0
IPHC-18,0,Biv DO,0
IPHC-18,0,Biv DO,0
IPHC-18,0,Biv DO,0
IPHC-18,0,Biv DO,0
IPHC-18,0,Biv DO,0
IPHC-18,0,Biv DO,0
IPHC-18,0,Biv DS,0
IPHC-18,0,Biv DS,0
IPHC-18,0,Biv DS,0
IPHC-18,0,Biv DS,0
